Account Number,Situs Address,SaleDate,SalePrice,RMVLAND,RMVIMPR,RMV,AV,Difference,Percent_Difference,Ratio
608731,6687 NAOMI DANIELLE ST SE SALEM OR 97306,2024-08-12,660000.0,165000,488560,653560,334520,6440.0,0.9853724218128403,1.0098537242181285
320739,3195 MOORELAND AVE NE SALEM OR 97305,2024-08-14,378000.0,137040,220920,357960,181970,20040.0,5.5983908816627554,1.0559839088166276
587891,1435 16TH ST NE SALEM OR 97301,2024-08-12,375000.0,137040,233990,371030,156960,3970.0,1.069994340080317,1.0106999434008033
558069,4585 GRABER AVE NE SALEM OR 97305,2024-08-14,499000.0,137040,358080,495120,237500,3880.0,0.7836484084666343,1.0078364840846663
591729,3376 MONROE AVE NE SALEM OR 97301,2024-08-14,365000.0,137040,267210,404250,188200,-39250.0,-9.709338280766852,0.9029066171923315
554202,4045 CARSON DR SE SALEM OR 97317,2024-08-14,360000.0,137040,199070,336110,157850,23890.0,7.107792091874685,1.0710779209187469
557940,4535 JAPONICA ST NE SALEM OR 97305,2024-08-14,430000.0,140840,319270,460110,222250,-30110.0,-6.54408728347569,0.9345591271652431
584110,3089 WOODDALE AVE NE SALEM OR 97301,2024-08-14,399000.0,137040,208860,345900,160460,53100.0,15.351257588898527,1.1535125758889853
593230,4525 CROISAN SCENIC WAY S SALEM OR 97302,2024-08-15,580000.0,165000,512240,677240,377490,-97240.0,-14.358277715433228,0.8564172228456677
583226,996 20TH ST SE SALEM OR 97301,2024-08-15,320000.0,111050,136750,247800,102040,72200.0,29.136400322841,1.29136400322841
569181,4928 INDIANA AVE NE SALEM OR 97305,2024-08-15,425000.0,137040,280320,417360,196050,7640.0,1.8305539582135326,1.0183055395821354
584091,3068 WOODDALE AVE NE SALEM OR 97301,2024-08-15,389000.0,137040,223030,360070,162210,28930.0,8.034548837725998,1.08034548837726
342084,3511 SCENIC VIEW DR SE SALEM OR 97302,2024-08-15,634000.0,165000,632240,797240,409500,-163240.0,-20.47564096131654,0.7952435903868346
532012,419 IDYLWOOD DR SE SALEM OR 97302,2024-08-15,545000.0,165000,320430,485430,261990,59570.0,12.271594256638444,1.1227159425663844
546595,4854 RAVENWOOD CT NE SALEM OR 97305,2024-08-19,370000.0,137040,219120,356160,172780,13840.0,3.8858939802336026,1.038858939802336
606619,6715 DEVON AVE SE SALEM OR 97306,2024-08-19,629900.0,165000,530250,695250,358200,-65350.0,-9.399496583962604,0.9060050341603739
595616,350 HOYT ST SE SALEM OR 97302,2024-08-15,485000.0,187500,294700,482200,260770,2800.0,0.5806719203649938,1.00580671920365
566155,1329 MERIWEATHER CT SE SALEM OR 97306,2024-08-19,450000.0,165000,305920,470920,249760,-20920.0,-4.44236813046802,0.9555763186953198
559830,2160 VAUGHN AVE NE SALEM OR 97305,2024-08-19,335200.0,97250,229540,326790,134210,8410.0,2.5735181615104503,1.0257351816151046
575902,3677 SPRING ST S SALEM OR 97302,2024-08-19,470000.0,165000,276160,441160,266370,28840.0,6.537310726267114,1.065373107262671
552955,3860 AUBURN RD NE SALEM OR 97301,2024-08-22,267000.0,0,311740,311740,130040,-44740.0,-14.351703342529031,0.8564829665747097
583582,360 LINCOLN ST S SALEM OR 97302,2024-08-22,340000.0,165000,103620,268620,79660,71380.0,26.57285384558112,1.2657285384558112
563095,851 COYOTE CT SE SALEM OR 97317,2024-08-16,390000.0,137040,234120,371160,170280,18840.0,5.075978014872292,1.050759780148723
565919,6684 HUNTINGTON CIR SE SALEM OR 97306,2024-08-16,339000.0,88950,209770,298720,188450,40280.0,13.484199250133905,1.134841992501339
571078,1590 LEE ST SE SALEM OR 97302,2024-08-16,335000.0,97250,156070,253320,103610,81680.0,32.24380230538449,1.3224380230538448
569562,1315 46TH PL SE SALEM OR 97317,2024-08-16,375000.0,137040,222850,359890,179200,15110.0,4.198505098780183,1.041985050987802
335944,1438 EAGLE CAP ST SE SALEM OR 97317,2024-08-16,400000.0,137040,348000,485040,234750,-85040.0,-17.532574633019955,0.8246742536698004
526713,620 14TH ST NE SALEM OR 97301,2024-08-16,531000.0,151340,351380,502720,234110,28280.0,5.625397835773393,1.0562539783577338
593140,2037 JOSEPH ST S SALEM OR 97302,2024-08-16,433000.0,165000,268640,433640,240450,-640.0,-0.1475878608984411,0.9985241213910155
568150,5712 CANDY FLOWER CT SE SALEM OR 97306,2024-08-16,393700.0,182000,176000,358000,162890,35700.0,9.972067039106145,1.0997206703910614
566485,855 MCGILCHRIST ST SE SALEM OR 97302,2024-08-16,370000.0,184500,141710,326210,143770,43790.0,13.423868060451857,1.1342386806045186
569532,1487 ARABIAN AVE SE SALEM OR 97317,2024-08-21,395000.0,137040,226780,363820,181150,31180.0,8.570172063108132,1.0857017206310813
573129,4076 ALANA AVE SE SALEM OR 97302,2024-08-20,515000.0,165000,306290,471290,252950,43710.0,9.2745443357593,1.092745443357593
595542,2455 WALKER ST NE SALEM OR 97301,2024-08-20,295500.0,97250,126840,224090,99460,71410.0,31.866660716676336,1.3186666071667634
527603,2382 STATE ST SALEM OR 97301,2024-08-20,360000.0,137040,244460,381500,144150,-21500.0,-5.6356487549148095,0.9436435124508519
590750,5507 FERNBROOK CT S SALEM OR 97306,2024-08-23,415000.0,165000,227690,392690,200510,22310.0,5.681326236980825,1.0568132623698083
567838,1776 PILGRIM ST SE SALEM OR 97302,2024-08-23,524000.0,184500,334910,519410,339930,4590.0,0.8836949615910359,1.0088369496159104
339664,6111 EXODUS CT SE SALEM OR 97306,2024-08-23,517777.0,184500,368460,552960,363700,-35183.0,-6.362666377314814,0.9363733362268518
594166,5397 CATALINA ST SE SALEM OR 97306,2024-08-23,457000.0,184500,335130,519630,290380,-62630.0,-12.052806804841905,0.8794719319515809
573168,3909 DAKOTA RD SE SALEM OR 97302,2024-08-23,439900.0,165000,242490,407490,204250,32410.0,7.953569412746325,1.0795356941274632
581698,3863 TULARE AVE S SALEM OR 97302,2024-08-23,348000.0,162500,143890,306390,122000,41610.0,13.580730441594046,1.1358073044159405
573455,1755 JOHN ST S SALEM OR 97302,2024-08-23,450000.0,123000,205550,328550,221520,121450.0,36.96545426875666,1.3696545426875666
602581,9274 GLORY CT NE SALEM OR 97305,2024-08-23,479000.0,144710,368680,513390,257290,-34390.0,-6.698611192270983,0.9330138880772901
329355,3979 HOLT LOOP NE SALEM OR 97305,2024-08-23,375000.0,97250,284690,381940,190350,-6940.0,-1.8170393255485153,0.9818296067445148
577730,170 SONORA WAY S SALEM OR 97302,2024-08-23,400000.0,165000,222660,387660,212830,12340.0,3.1832017747510704,1.0318320177475107
524211,265 KENWOOD AVE NE SALEM OR 97301,2024-08-23,425000.0,99750,295300,395050,174020,29950.0,7.58131882040248,1.0758131882040247
583318,3425 NEEF AVE SE SALEM OR 97302,2024-08-23,370000.0,130000,250320,380320,157660,-10320.0,-2.7135044173327723,0.9728649558266723
587907,1485 MARSHALL DR SE SALEM OR 97302,2024-08-23,355000.0,184500,154480,338980,145340,16020.0,4.725942533482801,1.047259425334828
566399,2610 HIGH ST SE SALEM OR 97302,2024-08-23,398000.0,184500,270320,454820,297620,-56820.0,-12.49285431599314,0.8750714568400686
571055,1384 TRIPP ST SE SALEM OR 97302,2024-08-27,358000.0,97250,261570,358820,162340,-820.0,-0.22852683796889803,0.997714731620311
576131,820 HANSEN AVE S SALEM OR 97302,2024-08-21,390000.0,165000,176920,341920,122810,48080.0,14.061768834815162,1.1406176883481516
570563,4528 2ND WAY SE SALEM OR 97302,2024-08-21,428000.0,165000,205140,370140,198890,57860.0,15.63192305614092,1.1563192305614092
594481,1380 SUNTREE DR SE SALEM OR 97302,2024-08-21,460000.0,184500,276330,460830,247340,-830.0,-0.18010980187921793,0.9981989019812079
565819,6587 FAIRWAY AVE SE SALEM OR 97306,2024-08-28,270000.0,88950,201720,290670,186390,-20670.0,-7.111156982144701,0.928888430178553
579481,1197 HIGH ST SE SALEM OR 97302,2024-08-28,730000.0,161900,617180,779080,334640,-49080.0,-6.29973815269292,0.9370026184730708
570575,2040 TIMBER CT S SALEM OR 97302,2024-08-21,515000.0,165000,352620,517620,281170,-2620.0,-0.5061628221475214,0.9949383717785247
565923,6704 HUNTINGTON CIR SE SALEM OR 97306,2024-08-21,350000.0,91950,247070,339020,214600,10980.0,3.2387469765795527,1.0323874697657955
551175,3651 JOSHUA AVE NE SALEM OR 97305,2024-08-28,475000.0,137040,362690,499730,227010,-24730.0,-4.948672283032838,0.9505132771696716
553595,4074 CAROLINA AVE NE SALEM OR 97305,2024-08-21,391500.0,137040,228670,365710,169110,25790.0,7.052035766044133,1.0705203576604414
586214,1775 YEW ST SE SALEM OR 97302,2024-08-28,375000.0,184500,160390,344890,148610,30110.0,8.730319812114008,1.08730319812114
326985,344 CIMARRON CT SE SALEM OR 97306,2024-08-26,518500.0,165000,354220,519220,266740,-720.0,-0.138669542775702,0.998613304572243
572526,1887 PARK AVE NE SALEM OR 97301,2024-08-26,385000.0,175010,305370,480380,167140,-95380.0,-19.85511470086182,0.8014488529913818
568332,297 18TH ST SE SALEM OR 97301,2024-08-26,380000.0,137040,158400,295440,92900,84560.0,28.621716761440563,1.2862171676144056
609063,4854 PARSLEY AVE NE SALEM OR 97301,2024-08-26,426690.0,137040,289240,426280,211200,410.0,0.09618091395327015,1.0009618091395327
579917,1630 20TH ST NE SALEM OR 97301,2024-08-26,430000.0,137040,268530,405570,178420,24430.0,6.023621076509604,1.060236210765096
609057,4818 PARSLEY AVE NE SALEM OR 97301,2024-09-03,430695.0,137040,293050,430090,213130,605.0,0.1406682322304634,1.0014066823223047
574303,2860 FOXHAVEN DR SE SALEM OR 97306,2024-09-03,535000.0,184500,348310,532810,352070,2190.0,0.41102832154051167,1.0041102832154052
609058,4824 PARSLEY AVE NE SALEM OR 97301,2024-09-03,406995.0,137040,279730,416770,206360,-9775.0,-2.3454183362526093,0.9765458166374739
578396,626 ROCKWOOD ST SE SALEM OR 97306,2024-08-26,455000.0,165000,315410,480410,200300,-25410.0,-5.289232114235757,0.9471076788576425
594431,5809 FLAIRSTONE CT SE SALEM OR 97306,2024-08-29,440000.0,165000,353010,518010,288080,-78010.0,-15.059554834848749,0.8494044516515126
564941,4615 GOLDENROD AVE NE SALEM OR 97305,2024-08-29,335000.0,137040,295470,432510,223640,-97510.0,-22.545143464890984,0.7745485653510902
337009,5030 DURANGO CT SE SALEM OR 97306,2024-08-29,407500.0,184500,237360,421860,223090,-14360.0,-3.4039728819987674,0.9659602711800124
594803,1325 MADRAS ST SE SALEM OR 97306,2024-08-29,250000.0,0,298520,298520,109210,-48520.0,-16.253517352271203,0.8374648264772879
577448,1230 KATHY WAY S SALEM OR 97306,2024-08-29,574900.0,165000,471230,636230,336480,-61330.0,-9.639595743677601,0.903604042563224
339630,2030 BELINDA CT SE SALEM OR 97306,2024-08-29,622000.0,182000,518620,700620,431180,-78620.0,-11.221489537837916,0.8877851046216209
577436,1285 KATHY WAY S SALEM OR 97306,2024-08-29,494000.0,165000,463490,628490,252290,-134490.0,-21.398908494964118,0.7860109150503588
594256,1085 MILDRED LN SE SALEM OR 97306,2024-08-29,414700.0,162500,302200,464700,237380,-50000.0,-10.759629868732516,0.8924037013126749
552310,5810 LAKE LABISH RD NE SALEM OR 97305,2024-08-27,619000.0,255680,326420,582100,258310,36900.0,6.339116990207868,1.0633911699020786
609104,6892 TALLOC AVE SE SALEM OR 97306,2024-08-27,555000.0,165000,385210,550210,279780,4790.0,0.8705766889006017,1.008705766889006
576920,899 ALVINA ST SE SALEM OR 97306,2024-08-27,440000.0,178000,321750,499750,284970,-59750.0,-11.955977988994498,0.8804402201100551
594500,5943 RHINESTONE CT SE SALEM OR 97306,2024-08-29,438000.0,165000,350940,515940,272080,-77940.0,-15.10640772182812,0.8489359227817188
551458,4428 WARD DR NE SALEM OR 97305,2024-08-29,411000.0,137040,273510,410550,212020,450.0,0.10960906101571063,1.0010960906101571
576267,4250 ALDERBROOK AVE SE SALEM OR 97302,2024-09-05,460000.0,165000,274180,439180,223320,20820.0,4.740653035201968,1.0474065303520197
577017,3709 TUNBRIDGE WELLS SE SALEM OR 97302,2024-08-30,390925.0,0,376800,376800,186020,14125.0,3.748673036093418,1.037486730360934
560201,3606 GOLDSTONE CT NE SALEM OR 97305,2024-08-30,425000.0,137040,317220,454260,232330,-29260.0,-6.441245101924007,0.9355875489807599
578228,3868 ST ANDREWS LOOP S SALEM OR 97302,2024-08-30,726000.0,170000,531650,701650,456940,24350.0,3.470391220694078,1.0347039122069408
577640,1240 HILLENDALE DR SE SALEM OR 97302,2024-08-30,495000.0,184500,276500,461000,196900,34000.0,7.37527114967462,1.0737527114967462
555704,4722 CAROLINA AVE NE SALEM OR 97305,2024-08-30,389000.0,140840,206920,347760,167850,41240.0,11.858753163100989,1.1185875316310099
594721,2610 PURISIMA CT NE SALEM OR 97305,2024-08-30,420000.0,137040,366730,503770,255880,-83770.0,-16.628620203664372,0.8337137979633563
593195,1730 JUNEAU ST S SALEM OR 97302,2024-08-30,540000.0,165000,320780,485780,294760,54220.0,11.161431100498168,1.1116143110049816
605112,5927 EVANGELISTA ST S SALEM OR 97306,2024-08-30,735000.0,185000,573210,758210,380040,-23210.0,-3.0611571991928357,0.9693884280080717
332215,273 LAURINE ST NE SALEM OR 97301,2024-08-30,430000.0,137040,372180,509220,240040,-79220.0,-15.55712658575861,0.8444287341424139
553630,4038 BEVERLY AVE NE SALEM OR 97305,2024-08-30,335000.0,137040,205030,342070,153170,-7070.0,-2.0668284269301602,0.9793317157306984
332412,3042 HOLLYRIDGE LOOP NE SALEM OR 97305,2024-08-30,343000.0,97250,236880,334130,157260,8870.0,2.6546553736569596,1.0265465537365697
557144,3398 FOUR SEASONS CT NE SALEM OR 97305,2024-08-30,360000.0,137040,209180,346220,168020,13780.0,3.980128242158165,1.0398012824215817
557118,4797 SOMERSET CT NE SALEM OR 97305,2024-08-30,380000.0,137040,190280,327320,153070,52680.0,16.094341928388122,1.1609434192838812
585056,1125 14TH ST SE SALEM OR 97302,2024-08-30,370000.0,99750,215240,314990,79730,55010.0,17.464046477665956,1.1746404647766595
573604,494 CREEKSIDE DR SE SALEM OR 97306,2024-08-30,575000.0,145000,408560,553560,354460,21440.0,3.8731122190909746,1.0387311221909097
582997,515 JUNEAU DR SE SALEM OR 97302,2024-08-30,655000.0,168000,685220,853220,311960,-198220.0,-23.23199174890415,0.7676800825109585
565135,746 BROWNING AVE SE SALEM OR 97302,2024-08-30,435000.0,168000,243690,411690,212910,23310.0,5.662027253515995,1.0566202725351599
605196,3383 DOUGHTON ST S SALEM OR 97302,2024-08-30,640000.0,165000,540350,705350,363330,-65350.0,-9.264903948394414,0.9073509605160559
607139,5382 49TH AVE NE SALEM OR 97305,2024-08-30,629900.0,142740,436850,579590,286520,50310.0,8.680273986783762,1.0868027398678377
581353,4871 LONE OAK RD SE SALEM OR 97302,2024-08-30,417000.0,165000,233700,398700,192010,18300.0,4.5899172310007526,1.0458991723100075
547825,1776 AGUILAS CT NE SALEM OR 97301,2024-08-30,450000.0,145840,371050,516890,225370,-66890.0,-12.940857822747587,0.8705914217725241
547764,4788 BENTON CT NE SALEM OR 97305,2024-08-30,380000.0,112640,227310,339950,172860,40050.0,11.781144285924402,1.117811442859244
531549,3470 DEERFIELD DR S SALEM OR 97302,2024-08-30,1100000.0,219500,757230,976730,579400,123270.0,12.620683300400316,1.1262068330040031
588377,3282 ALBERTA AVE NE SALEM OR 97301,2024-09-06,395000.0,137040,287820,424860,181120,-29860.0,-7.028197523890222,0.9297180247610978
591960,745 EWALD AVE SE SALEM OR 97302,2024-09-06,305000.0,184500,193550,378050,195910,-73050.0,-19.32284089406163,0.8067715910593837
577719,265 CULVER LN S SALEM OR 97302,2024-09-06,429900.0,175000,193610,368610,182480,61290.0,16.627329698054854,1.1662732969805485
556889,1087 MUNKERS CT SE SALEM OR 97317,2024-09-09,403901.0,149240,312800,462040,233170,-58139.0,-12.583109687472946,0.8741689031252705
333317,4987 DIXIE AVE NE SALEM OR 97301,2024-09-09,390000.0,137040,317900,454940,231340,-64940.0,-14.274409812282936,0.8572559018771706
341451,5172 ANDRESEN ST SE SALEM OR 97306,2024-09-09,435000.0,184500,285130,469630,242640,-34630.0,-7.373890083682899,0.926261099163171
595989,3778 HAWTHORNE AVE NE SALEM OR 97301,2024-09-09,364900.0,106530,196090,302620,93810,62280.0,20.580265679730356,1.2058026567973035
552590,115 37TH AVE SE SALEM OR 97301,2024-09-10,375000.0,160770,241230,402000,164710,-27000.0,-6.7164179104477615,0.9328358208955224
326990,373 CIMARRON CT SE SALEM OR 97306,2024-09-10,510000.0,165000,357190,522190,264210,-12190.0,-2.334399356556043,0.9766560064344396
327714,2055 EVERGREEN AVE NE SALEM OR 97301,2024-09-11,369900.0,137040,219590,356630,165280,13270.0,3.7209432745422424,1.0372094327454224
596619,2165 BAXTER RD SE SALEM OR 97306,2024-09-10,610000.0,184500,375580,560080,341130,49920.0,8.913012426796172,1.0891301242679616
593880,4189 MCKAY DR S SALEM OR 97302,2024-09-10,377500.0,165000,146470,311470,148100,66030.0,21.19947346453912,1.2119947346453912
574730,2875 EVERGREEN AVE NE SALEM OR 97301,2024-09-10,240000.0,137040,74860,211900,63830,28100.0,13.260972156677678,1.1326097215667768
350455,5617 SEEGER LN SE SALEM OR 97306,2024-09-10,515000.0,165000,388660,553660,294540,-38660.0,-6.982624715529387,0.9301737528447062
596615,5291 WOODSCAPE DR SE SALEM OR 97306,2024-09-10,565000.0,184500,338700,523200,368320,41800.0,7.989296636085627,1.0798929663608563
574337,407 21ST ST NE SALEM OR 97301,2024-09-10,504000.0,137040,336020,473060,197720,30940.0,6.5403965670316655,1.0654039656703167
609055,188 LOST LAKE ST NE SALEM OR 97301,2024-09-10,445520.0,137040,305140,442180,219280,3340.0,0.7553485006106111,1.007553485006106
607171,4831 FLIGHT AVE NE SALEM OR 97305,2024-09-10,553900.0,137040,423420,560460,279420,-6560.0,-1.1704671162973272,0.9882953288370268
553741,1076 RAFFON CT SE SALEM OR 97317,2024-09-10,449900.0,147040,305470,452510,187470,-2610.0,-0.5767828335285408,0.9942321716647146
574440,1160 14TH ST NE SALEM OR 97301,2024-09-12,405000.0,137040,295070,432110,176270,-27110.0,-6.273865450926848,0.9372613454907315
585487,1525 D ST NE SALEM OR 97301,2024-09-12,275000.0,137040,150530,287570,123660,-12570.0,-4.371109642869562,0.9562889035713044
609019,195 LOST LAKE ST NE SALEM OR 97301,2024-09-12,439995.0,137040,309190,446230,221340,-6235.0,-1.3972615019160524,0.9860273849808395
360164,4887 APOLLO AVE NE SALEM OR 97305,2024-09-12,415000.0,137040,317140,454180,239680,-39180.0,-8.626535734730725,0.9137346426526928
574830,1320 ROSEWAY CT SE SALEM OR 97302,2024-09-13,485000.0,187500,298540,486040,269930,-1040.0,-0.2139741585054728,0.9978602584149453
563026,4937 SADDLE HORN CT SE SALEM OR 97317,2024-09-13,385000.0,137040,218470,355510,162850,29490.0,8.29512531293072,1.0829512531293073
580043,783 BOONE RD SE # 6 SALEM OR 97306,2024-09-13,210000.0,0,263260,263260,82630,-53260.0,-20.230950391248196,0.7976904960875181
607310,5627 JEREMY VALLEY DR SE SALEM OR 97306,2024-09-13,564045.0,165000,399640,564640,289300,-595.0,-0.10537687730235194,0.9989462312269765
592979,1633 JORDAN DR S SALEM OR 97302,2024-09-13,439900.0,165000,257790,422790,237250,17110.0,4.046926370065517,1.0404692637006552
338429,4358 WILDCHERRY CT SE SALEM OR 97317,2024-09-13,445000.0,137040,377880,514920,253430,-69920.0,-13.578808358579975,0.8642119164142003
543370,457 TWILIGHT CT SE SALEM OR 97317,2024-09-13,388000.0,137040,233660,370700,166390,17300.0,4.666846506609118,1.0466684650660911
325702,542 SAMM LN SE SALEM OR 97317,2024-09-13,348500.0,137040,217150,354190,179190,-5690.0,-1.6064823964538806,0.9839351760354612
568845,954 GARLOCK AVE S SALEM OR 97302,2024-09-13,525000.0,168000,263590,431590,219450,93410.0,21.643226210060472,1.2164322621006047
570205,375 COLUMBIA ST NE SALEM OR 97301,2024-09-13,333000.0,99750,290390,390140,140450,-57140.0,-14.646024504024197,0.8535397549597581
335902,1931 BARNES AVE SE SALEM OR 97306,2024-09-13,366000.0,144950,194220,339170,163850,26830.0,7.910487366217531,1.0791048736621753
340382,4001 12TH ST CUTOFF SE 11 SALEM OR 97302,2024-09-13,274900.0,0,290850,290850,154540,-15950.0,-5.483926422554582,0.9451607357744541
607177,4881 FLAG AVE NE SALEM OR 97305,2024-09-17,514995.0,137040,402220,539260,268640,-24265.0,-4.499684753180285,0.9550031524681971
594023,2635 SUNRISE AVE S SALEM OR 97302,2024-09-17,534900.0,165000,329840,494840,310390,40060.0,8.095546035082046,1.0809554603508205
